ACE,0.30403,0.34568,0.28608,0.13936,0.18945,0.52671,0.51864,0.079068,0.33319,0.36386,0.35203,0.23777,0.31457,0.46823,0.18855,0.25913,0.22672,0.15693,0.27889,0.27032,0.35056,0.4207,0.36769,0.30556,0.18771,0.27411,0.35501,0.30845,0.47746,0.22965,0.27176,0.46914,0.34953,0.29842,0.41118,0.24067,0.28276,0.38349,0.2872,0.33551
EPDR1,0.30004,0.42769,0.23419,0.50337,0.29331,0.19672,0.29253,0.26375,0.21279,0.43859,0.29019,0.12622,0.20084,0.33415,0.27915,0.27267,0.2478,0.2776,0.1847,0.336,0.28374,0.31225,0.19325,0.20796,0.30222,0.38614,0.32693,0.35395,0.18438,0.24933,0.37041,0.30876,0.43989,0.43998,0.37987,0.24389,0.22981,0.24186,0.28358,0.3126
HPS4,0.29772,0.14951,0.35744,0.22469,0.14735,0.39302,0.36557,0.17962,0.52642,0.216,0.28115,0.31494,0.28148,0.48615,0.30331,0.27013,0.33399,0.24835,0.17552,0.35722,0.26443,0.37854,0.33258,0.36721,0.38369,0.37973,0.31823,0.36492,0.13469,0.376,0.26281,0.19952,0.21628,0.23798,0.42248,0.25872,0.33979,0.2004,0.52861,0.25324
VPS35,0.29736,0.32202,0.27644,0.55656,0.26986,0.4647,0.43931,0.19184,0.24748,0.21324,0.22757,0.271,0.31777,0.26073,0.27376,0.2834,0.31207,0.32267,0.22242,0.39906,0.30111,0.17676,0.30153,0.33406,0.30567,0.28845,0.24592,0.3988,0.30551,0.37721,0.35196,0.341,0.28378,0.34021,0.23487,0.49194,0.19806,0.23733,0.33695,0.48173
NAAA,0.29624,0.44905,0.30709,0.17707,0.13868,0.2508,0.26481,0.16555,0.39129,0.52514,0.34989,0.29659,0.31146,0.34131,0.444,0.30266,0.35309,0.3527,0.18672,0.35011,0.13417,0.37277,0.18851,0.30821,0.28361,0.20441,0.28997,0.39634,0.19052,0.37514,0.37067,0.30492,0.33363,0.34175,0.33566,0.31328,0.35693,0.19808,0.28447,0.29855
VPS18,0.29553,0.36609,0.39156,0.49367,0.45603,0.41124,0.3506,0.31022,0.23838,0.2548,0.38351,0.30435,0.12832,0.31043,0.25228,0.04154,0.26338,0.26263,0.3905,0.21154,0.37267,0.47062,0.25468,0.35426,0.35027,0.074786,0.34136,0.31221,0.29565,0.22206,0.38822,0.25578,0.23097,0.38106,0.38816,0.37722,0.25118,0.39015,0.27407,0.3738
AP5M1,0.29383,0.48092,0.36342,0.35732,0.17038,0.27917,0.32168,0.37421,0.39139,0.38419,0.22272,0.33695,0.37539,0.14041,0.22345,0.27638,0.3481,0.43073,0.26417,0.27723,0.093946,0.4335,0.31365,0.29723,0.20518,0.31912,0.39345,0.25895,0.18414,0.25483,0.099945,0.2409,0.52963,0.18404,0.39545,0.21544,0.23079,0.26956,0.28926,0.37958
CTSH,0.28659,0.16477,0.36129,0.4251,0.37282,0.32722,0.16384,0.35791,0.27332,0.37635,0.51399,0.64957,0.40639,0.27136,0.29798,0.34103,0.34964,0.16768,0.189,0.38354,0.46196,0.27353,0.48441,0.39381,0.22436,0.34004,0.14775,0.21825,0.2677,0.25479,0.38612,0.33482,0.34546,0.2251,0.16152,0.21459,0.23482,0.29544,0.42088,0.33459
TMEM97,0.28516,0.40968,0.17897,0.42201,0.37809,0.11105,0.34542,0.44203,0.33792,0.2554,0.3085,0.13345,0.32022,0.084082,0.19039,0.33919,0.31216,0.15821,0.14459,0.35166,0.24841,0.34548,0.38314,0.31717,0.35848,0.40609,0.32829,0.1909,0.36387,0.35984,0.35961,0.34318,0.45048,0.34279,0.35364,0.35469,0.45267,0.25739,0.25934,0.20647
SNX6,0.28002,0.14805,0.45959,0.3334,0.31166,0.26813,0.37587,0.31264,0.45734,0.28443,0.24899,0.29135,0.3227,0.29451,0.24728,0.31827,0.11669,0.28099,0.24853,0.24741,0.40145,0.42066,0.34488,0.35472,0.19807,0.30452,0.16203,0.32263,0.28114,0.26078,0.31267,0.34642,0.34382,0.33025,0.39559,0.39488,0.30593,0.3033,0.29211,0.42852
MFSD12,0.27211,0.31737,0.23554,0.4986,0.52549,0.34684,0.30484,0.38577,0.28834,0.38593,0.29421,0.44441,0.27963,0.27428,0.32678,0.32808,0.30903,0.32752,0.28433,0.31321,0.32968,0.19475,0.34372,0.30581,0.40968,0.31629,0.33961,0.29216,0.25678,0.31739,0.2644,0.36756,0.37662,0.20926,0.44479,0.28313,0.25406,0.27403,0.23942,0.26692
CALCRL,0.26964,0.25814,0.26816,0.28061,0.36866,0.54599,0.061889,0.18248,0.23159,0.44551,0.11473,0.040308,0.62563,0.25687,0.32936,0.21113,0.26017,0.40355,0.24066,0.57415,0.60035,0.3242,0.46629,0.22426,0.366,0.4347,0.40622,0.28801,0.23119,0.17528,0.33742,0.2515,0.18393,0.33678,0.26855,0.33852,0.24773,0.15312,0.2181,0.42043
ADA,0.26092,0.1823,0.42944,0.18924,0.45409,0.32407,0.30769,0.36586,0.22343,0.2354,0.35901,0.20176,0.3053,0.37281,0.26392,0.32348,0.31513,0.28813,0.25059,0.21787,0.17189,0.26039,0.42628,0.33322,0.4764,0.37342,0.34993,0.39037,0.22977,0.3032,0.27495,0.27187,0.31046,0.21068,0.22819,0.24752,0.37919,0.2954,0.33002,0.30416
DRAM2,0.25527,0.27721,0.45441,0.20692,0.11105,0.34028,0.36096,0.3721,0.2017,0.20854,0.26839,0.37907,0.15384,0.17005,0.29628,0.27485,0.12051,0.26131,0.24109,0.31577,0.31706,0.34177,0.34908,0.17655,0.37798,0.3183,0.20109,0.22555,0.16147,0.10245,0.43608,0.28435,0.42613,0.39304,0.29184,0.15119,0.2113,0.16163,0.32916,0.20918
PLEKHF1,0.2532,0.35687,0.51597,0.264,0.36849,0.27777,0.24572,0.38205,0.29959,0.24965,0.34258,0.23167,0.34821,0.36472,0.2959,0.29426,0.2437,0.28401,0.20783,0.25126,0.39442,0.28552,0.24937,0.20626,0.36355,0.32911,0.29893,0.32581,0.30948,0.35625,0.32468,0.1542,0.26673,0.25065,0.3452,0.50178,0.25286,0.23554,0.33555,0.18949
VPS11,0.25218,0.49087,0.32026,0.35916,0.349,0.29983,0.2813,0.27252,0.25462,0.34664,0.19075,0.23456,0.26259,0.34878,0.4054,0.113,0.35083,0.28981,0.34954,0.36465,0.32169,0.36512,0.3477,0.46952,0.31351,0.29251,0.20834,0.30223,0.51772,0.2846,0.2986,0.41646,0.19763,0.26942,0.22489,0.23703,0.20951,0.32947,0.36943,0.28175
GAA,0.25058,0.37451,0.44453,0.28982,0.24595,0.26704,0.22091,0.1328,0.52003,0.39143,0.29571,0.5289,0.054332,0.22666,0.29281,0.22334,0.49729,0.3158,0.2689,0.56962,0.20856,0.19815,0.28345,0.24444,0.26584,0.34306,0.43053,0.27045,0.29887,0.23742,0.18007,0.35763,0.23646,0.38807,0.21399,0.47824,0.20078,0.38737,0.40851,0.30397
LAPTM5,0.24409,0.13405,0.32335,0.36822,0.22781,0.24647,0.33968,0.44812,0.21075,0.36754,0.26807,0.34561,0.23727,0.33512,0.22318,0.17532,0.26469,0.52083,0.34464,0.49093,0.44936,0.18863,0.24709,0.19493,0.092737,0.22158,0.33183,0.3226,0.33944,0.12449,0.35045,0.40669,0.23783,0.27015,0.33486,0.32687,0.32823,0.35003,0.12126,0.26115
WDR45B,0.24336,0.14455,0.3065,0.28057,0.33185,0.063638,0.31874,0.3099,0.45454,0.21914,0.31157,0.25053,0.26676,0.33917,0.31445,0.27135,0.33909,0.30631,0.15627,0.38693,0.29861,0.31524,0.36623,0.25833,0.28161,0.29003,0.53396,0.23818,0.50371,0.22152,0.21394,0.43064,0.33308,0.5006,0.20233,0.16284,0.32037,0.22384,0.33612,0.36377
CTNS,0.24176,0.20457,0.45788,0.27202,0.44977,0.26033,0.32883,0.34683,0.28458,0.32456,0.27032,0.29437,0.38806,0.34853,0.28714,0.42396,0.39766,0.43668,0.22753,0.23725,0.28661,0.41293,0.22369,0.36689,0.4504,0.20362,0.2454,0.47917,0.35568,0.15688,0.14788,0.28419,0.36329,0.37434,0.35724,0.29077,0.30724,0.24894,0.24785,0.35051
RNF152,0.2366,0.34334,0.42601,0.43205,0.18304,0.18204,0.30792,0.29252,0.33231,0.38693,0.24555,0.37114,0.43527,0.24926,0.2178,0.43332,0.11141,0.035546,0.37758,0.33453,0.24535,0.2848,0.066715,0.45996,0.36802,0.29169,0.31605,0.24917,0.38081,0.24229,0.39403,0.26566,0.29759,0.3223,0.33848,0.45748,0.51053,0.25367,0.33853,0.30776
BCL10,0.23637,0.47606,0.29781,0.28375,0.30508,0.28917,0.37211,0.31948,0.38898,0.24289,0.41966,0.30641,0.22431,0.266,0.42072,0.20611,0.39274,0.26774,0.48553,0.39694,0.49831,0.49007,0.30348,0.30398,0.49126,0.47763,0.11788,0.13253,0.4039,0.15265,0.30576,0.25119,0.26367,0.2971,0.18516,0.25663,0.33905,0.38226,0.39794,0.40966
FYCO1,0.23316,0.13246,0.38585,0.27031,0.33793,0.27352,0.31899,0.31501,0.33169,0.39881,0.35508,0.24139,0.30862,0.31162,0.23425,0.26456,0.38315,0.40921,0.34678,0.45932,0.35145,0.24379,0.36251,0.35757,0.2818,0.15881,0.24952,0.21297,0.33184,0.2884,0.40589,0.26273,0.45118,0.36803,0.43017,0.28188,0.28677,0.38361,0.37513,0.3154
MTOR,0.23262,0.39526,0.20781,0.32071,0.35539,0.16466,0.48116,0.2587,0.14515,0.10825,0.14403,0.29969,0.4854,0.33909,0.30797,0.29849,0.42093,0.16964,0.29883,0.36718,0.46625,0.26951,0.27191,0.26079,0.33678,0.30817,0.25392,0.29835,0.42339,0.38584,0.26378,0.19274,0.30552,0.31046,0.33976,0.21612,0.21643,0.37547,0.33469,0.39821
ZFYVE26,0.22638,0.38331,0.40461,0.16609,0.34083,0.35917,0.13814,0.3194,0.39652,0.2665,0.34181,0.23744,0.36072,0.30456,0.42845,0.36463,0.27073,0.43196,0.18936,0.27838,0.31768,0.27983,0.32914,0.39252,0.37686,0.25603,0.11124,0.22826,0.28991,0.33521,0.37711,0.35609,0.32029,0.37952,0.31108,0.27553,0.31387,0.46166,0.24675,0.20845
TMEM175,0.22598,0.35683,0.24352,0.36653,0.28594,0.40652,0.43455,0.51981,0.51532,0.58245,0.36858,0.28436,0.44235,0.44847,0.25995,0.26312,0.36268,0.19362,0.33771,0.10161,0.28863,0.34721,0.30283,0.2746,0.21926,0.35996,0.17878,0.47391,0.22711,0.3647,0.34576,0.31148,0.29753,0.30482,0.18966,0.23546,0.37559,0.30767,0.26035,0.42216
HCK,0.22591,0.19109,0.25941,0.4005,0.22352,0.28309,0.33887,0.50461,0.28632,0.36188,0.14264,0.38841,0.089987,0.33688,0.32479,0.3185,0.062553,0.39858,0.23783,0.45871,0.23362,0.40193,0.42584,0.32651,0.36417,0.40178,0.23137,0.11929,0.28856,0.60004,0.24008,0.37867,0.26681,0.21789,0.19976,0.29255,0.34703,0.40795,0.18205,0.29558
CLN5,0.22581,0.23492,0.46725,0.25814,0.22205,0.2086,0.34271,0.25415,0.22615,0.19541,0.28029,0.28708,0.36478,0.34343,0.29973,0.34209,0.38063,0.50493,0.33442,0.25129,0.30633,0.26857,0.19605,0.25117,0.3779,0.31417,0.18345,0.27882,0.23702,0.23689,0.45486,0.51185,0.35233,0.41619,0.16642,0.33926,0.16013,0.40583,0.37055,0.40426
SGSH,0.22307,0.17989,0.30857,0.37556,0.20955,0.40105,0.12216,0.14683,0.3183,0.2554,0.25879,0.28358,0.4082,0.27581,0.35802,0.25085,0.40375,0.1931,0.35208,0.2773,0.24176,0.33092,0.25949,0.27522,0.41511,0.17055,0.39476,0.3483,0.28868,0.42343,0.23964,0.39669,0.3066,0.35434,0.42583,0.29365,0.29381,0.40096,0.32528,0.25475
VOPP1,0.21979,0.2709,0.33784,0.45155,0.29651,0.26332,0.18088,0.47838,0.38558,0.24694,0.25825,0.11297,0.51877,0.41849,0.59847,0.20608,0.21161,0.29791,0.24198,0.2404,0.27774,0.34148,0.27266,0.36953,0.22889,0.48059,0.24634,0.36282,0.25416,0.28454,0.25048,0.29418,0.35754,0.19929,0.19658,0.29743,0.16996,0.33186,0.25308,0.30791
LAMP1,0.21693,0.2984,0.45333,0.3228,0.45523,0.40401,0.31462,0.3208,0.37555,0.31127,0.22337,0.34037,0.2654,0.30052,0.31832,0.25051,0.30895,0.29039,0.31315,0.30798,0.29814,0.29649,0.29102,0.27077,0.34023,0.24928,0.34509,0.29304,0.35217,0.30624,0.34484,0.22832,0.34487,0.38753,0.30384,0.37722,0.43669,0.21032,0.35751,0.37996
CHID1,0.21684,0.19614,0.2099,0.36318,0.29768,0.50148,0.23068,0.18446,0.31949,0.27143,0.25312,0.34139,0.21071,0.32782,0.26686,0.29184,0.29536,0.2531,0.32162,0.28702,0.29471,0.34393,0.23715,0.22605,0.31615,0.25477,0.40985,0.32963,0.22046,0.24288,0.31375,0.31802,0.37659,0.31328,0.28928,0.1675,0.30357,0.36033,0.31487,0.28492
RRAGC,0.20657,0.23285,0.37274,0.36083,0.28433,0.43849,0.4281,0.22118,0.37045,0.20281,0.31727,0.14975,0.24796,0.074394,0.43144,0.26835,0.37197,0.14334,0.23569,0.40292,0.22957,0.37553,0.19088,0.4211,0.30314,0.27862,0.27963,0.27022,0.39338,0.20367,0.35218,0.2262,0.29268,0.16138,0.34058,0.4686,0.25278,0.37902,0.14053,0.31685
HYAL2,0.20567,0.37143,0.41993,0.27691,0.29758,0.43857,0.33222,0.31568,0.16989,0.29858,0.27678,0.41463,0.3115,0.22392,0.28187,0.3877,0.35911,0.40763,0.23979,0.33986,0.18209,0.30157,0.43253,0.33279,0.43801,0.44282,0.31097,0.30263,0.52391,0.39628,0.32432,0.25686,0.40672,0.32213,0.36712,0.33399,0.24748,0.32116,0.25883,0.23864
LAMP2,0.20554,0.29646,0.44444,0.25292,0.40743,0.33976,0.30158,0.32654,0.38435,0.31725,0.19347,0.20242,0.30826,0.36855,0.30127,0.33725,0.23456,0.24174,0.30646,0.36225,0.29246,0.14572,0.32125,0.35575,0.20681,0.37872,0.19843,0.22081,0.21222,0.31651,0.2399,0.40475,0.37176,0.27348,0.28681,0.37822,0.31722,0.31301,0.41739,0.20786
CHMP2B,0.20379,0.41376,0.33894,0.32826,0.2138,0.23934,0.41845,0.28634,0.3226,0.23724,0.24287,0.37765,0.34708,0.29894,0.41072,0.33582,0.19334,0.47442,0.35541,0.19156,0.24602,0.37348,0.25734,0.28114,0.20657,0.26282,0.26781,0.18833,0.12981,0.24355,0.20936,0.23835,0.11242,0.42668,0.31082,0.2387,0.22731,0.18509,0.26952,0.24877
RAB9A,0.20357,0.38371,0.41379,0.28085,0.30495,0.35535,0.24111,0.28142,0.16617,0.32202,0.19139,0.25772,0.19604,0.21442,0.31068,0.17072,0.30311,0.19946,0.42392,0.29637,0.28613,0.29532,0.22345,0.35512,0.25482,0.41784,0.28415,0.34767,0.1554,0.33997,0.32204,0.015378,0.30141,0.41345,0.41485,0.098537,0.29805,0.45091,0.19507,0.34165
GLMP,0.20307,0.35222,0.31167,0.45141,0.26584,0.30563,0.40557,0.32047,0.31369,0.16155,0.35735,0.19445,0.21003,0.27665,0.45472,0.25232,0.45753,0.37034,0.26004,0.30775,0.21737,0.19492,0.16386,0.25556,0.41594,0.49853,0.26656,0.27829,0.35146,0.29135,0.3405,0.32422,0.23985,0.22268,0.3611,0.27944,0.45713,0.40013,0.57275,0.30254
DRAM1,0.20162,0.21145,0.32655,0.3242,0.1653,0.36097,0.36933,0.21553,0.2498,0.33724,0.49133,0.30605,0.36312,0.28767,0.28385,0.29798,0.13961,0.27519,0.25687,0.37392,0.17716,0.26842,0.28087,0.223,0.24824,0.44599,0.39296,0.43922,0.40955,0.41032,0.2487,0.19472,0.27135,0.23654,0.25972,0.19286,0.22963,0.49317,0.37189,0.30254
CTSS,0.2014,0.26021,0.31416,0.35409,0.21373,0.067904,0.24741,0.39343,0.26298,0.39561,0.31417,0.27204,0.27197,0.47483,0.26303,0.37643,0.37587,0.32522,0.41276,0.38353,0.49969,0.41296,0.18876,0.41382,0.36837,0.31911,0.32793,0.3638,0.25858,0.24862,0.30392,0.18642,0.34479,0.13229,0.36762,0.3568,0.30285,0.24827,0.35446,0.26834
KCNQ1,0.20105,0.16557,0.28717,0.3485,0.26986,0.28065,0.36051,0.34404,0.29365,0.32422,0.33077,0.44212,0.35136,0.32555,0.26953,0.30666,0.31072,0.36131,0.23939,0.3524,0.36872,0.31283,0.24044,0.2655,0.34902,0.34227,0.3304,0.39835,0.41308,0.23682,0.25194,0.20454,0.14522,0.24227,0.43715,0.27504,0.26176,0.33555,0.24646,0.234
CD164,0.20036,0.29914,0.43649,0.34499,0.27865,0.30881,0.22855,0.19108,0.35811,0.37677,0.21837,0.29521,0.2713,0.24084,0.17567,0.4791,0.35623,0.42308,0.41811,0.2786,0.29888,0.3299,0.38588,0.13563,0.15699,0.36051,0.24054,0.26435,0.21007,0.33972,0.27943,0.26609,0.35319,0.29788,0.33794,0.28,0.30976,0.37668,0.25599,0.32825
AP5S1,0.20022,0.27541,0.18956,0.24475,0.3538,0.38422,0.44362,0.25387,0.35686,0.22764,0.25142,0.29114,0.24547,0.28247,0.14335,0.36719,0.29625,0.4088,0.28558,0.29357,0.27369,0.44429,0.30039,0.51822,0.49092,0.36764,0.30536,0.31546,0.17953,0.15595,0.22724,0.44178,0.27002,0.08666,0.29033,0.21998,0.38596,0.29284,0.19918,0.14809
SIDT2,0.19845,0.23926,0.26553,0.35236,0.44638,0.3478,0.33612,0.24926,0.38498,0.24619,0.31117,0.5104,0.30605,0.36475,0.31329,0.2388,0.31947,0.28758,0.055976,0.36679,0.2582,0.41262,0.26783,0.18007,0.41341,0.36796,0.27926,0.33359,0.13686,0.30601,0.33813,0.32793,0.35956,0.30916,0.19648,0.22179,0.3115,0.19803,0.35935,0.26672
TPP1,0.19649,0.19916,0.34301,0.30048,0.24543,0.23819,0.31227,0.26869,0.25117,0.35531,0.35746,0.086382,0.29064,0.41361,0.15951,0.25414,0.39018,0.37965,0.35591,0.33897,0.1156,0.32034,0.32997,0.30389,0.45059,0.14721,0.33659,0.14951,0.2713,0.22318,0.42948,0.27501,0.38816,0.19844,0.12646,0.28854,0.35927,0.32783,0.30612,0.18214
UNC13D,0.19546,0.36766,0.40747,0.274,0.36709,0.30891,0.26326,0.34564,0.31649,0.34789,0.22037,0.31152,0.31719,0.33609,0.3743,0.35151,0.36242,0.28835,0.54909,0.36713,0.32175,0.20068,0.3298,0.40083,0.13023,0.34121,0.49714,0.31107,0.23495,0.36334,0.11734,0.23979,0.28524,0.29625,0.12395,0.20552,0.34826,0.13143,0.34909,0.30423
EPG5,0.19464,0.33812,0.32037,0.36291,0.35619,0.26966,0.33803,0.073984,0.34285,0.20092,0.42955,0.40346,0.39207,0.26087,0.40258,0.31428,0.30886,0.37786,0.54485,0.42258,0.49656,0.40825,0.18326,0.26835,0.25506,0.38419,0.37349,0.50992,0.21813,0.53938,0.42006,0.45326,0.50362,0.22512,0.069723,0.32984,0.34131,0.33185,0.12392,0.17671
TMEM106B,0.19351,0.39988,0.31314,0.34862,0.34181,0.29246,0.18952,0.23504,0.42562,0.2325,0.30414,0.35852,0.29772,0.33996,0.2277,0.29903,0.26796,0.34526,0.28989,0.24689,0.3225,0.43824,0.46035,0.32,0.20744,0.43173,0.31411,0.24754,0.31397,0.33372,0.40878,0.26973,0.25635,0.41501,0.44818,0.40074,0.42367,0.23974,0.26784,0.17023
RNASET2,0.19345,0.19034,0.25824,0.34187,0.25745,0.26822,0.34291,0.3674,0.23249,0.37134,0.25605,0.31178,0.29419,0.38405,0.28757,0.20607,0.32045,0.35648,0.28886,0.42404,0.2414,0.24027,0.23565,0.30435,0.1898,0.2891,0.18054,0.39451,0.34337,0.2151,0.33292,0.27845,0.34807,0.34807,0.27576,0.19223,0.2596,0.31495,0.31063,0.22649
SNX1,0.19288,0.34431,0.39705,0.29003,0.39092,0.17436,0.34923,0.31764,0.24726,0.36696,0.22129,0.3204,0.21956,0.27436,0.32104,0.34097,0.28975,0.27159,0.39647,0.2694,0.36588,0.29436,0.43724,0.2205,0.32684,0.2748,0.32595,0.2657,0.34018,0.28424,0.27377,0.27857,0.35016,0.26687,0.33923,0.22693,0.31957,0.4838,0.33995,0.35577
LAMTOR4,0.19215,0.29726,0.33927,0.42192,0.31213,0.44451,0.31617,0.34232,0.24077,0.34596,0.21253,0.3632,0.28392,0.16058,0.27972,0.27465,0.22736,0.36172,0.21473,0.26847,0.30676,0.27639,0.096858,0.38042,0.40338,0.27773,0.37505,0.43463,0.17019,0.2577,0.23825,0.33163,0.1818,0.40798,0.20482,0.3074,0.32814,0.41714,0.33823,0.15724
ASAH1,0.18616,0.29741,0.27833,0.37468,0.20521,0.19071,0.38532,0.22581,0.28325,0.3221,0.22223,0.33911,0.36181,0.39425,0.3829,0.29763,0.28074,0.30818,0.17874,0.31968,0.19221,0.24033,0.3674,0.37195,0.15758,0.37124,0.1501,0.27243,0.33091,0.43287,0.45275,0.34846,0.32743,0.33325,0.33729,0.2986,0.14948,0.26637,0.29502,0.3205
RRAGB,0.18597,0.30622,0.21675,0.38385,0.28225,0.24935,0.25172,0.1996,0.30411,0.2142,0.22905,0.34097,0.28948,0.25556,0.23514,0.37706,0.39963,0.36302,0.34596,0.19417,0.32816,0.38627,0.31498,0.256,0.27791,0.26462,0.22002,0.33354,0.20439,0.24018,0.41518,0.29821,0.36118,0.32757,0.31643,0.27248,0.25797,0.26927,0.40509,0.24201
SNX2,0.1846,0.33291,0.20859,0.36872,0.25626,0.32017,0.36429,0.29235,0.31675,0.25494,0.32014,0.31704,0.29582,0.32624,0.22468,0.34355,0.28435,0.35911,0.29223,0.29984,0.38846,0.38325,0.22902,0.31601,0.37833,0.28154,0.23825,0.35644,0.14759,0.29933,0.23202,0.27107,0.33157,0.2546,0.51037,0.12007,0.13179,0.31617,0.33384,0.38243
SCARB1,0.18278,0.37821,0.27352,0.29261,0.31658,0.28838,0.38292,0.28903,0.27377,0.33198,0.25653,0.37159,0.3228,0.32427,0.23948,0.16556,0.28024,0.25942,0.44839,0.138,0.25689,0.13925,0.53503,0.31391,0.34165,0.32865,0.31956,0.38714,0.23769,0.33515,0.3634,0.39489,0.19236,0.31673,0.32293,0.25505,0.41517,0.2719,0.36407,0.3394
VMA21,0.18268,0.30041,0.26687,0.37352,0.27774,0.24555,0.24101,0.13948,0.25749,0.28453,0.34175,0.23448,0.21081,0.20747,0.23924,0.38085,0.32413,0.42658,0.36218,0.32554,0.30173,0.53108,0.28704,0.40263,0.20938,0.25204,0.32442,0.34658,0.39364,0.43709,0.21942,0.3041,0.22905,0.19641,0.16324,0.27587,0.35443,0.16289,0.35134,0.44409
AGA,0.18154,0.24227,0.34971,0.33283,0.34614,0.3818,0.36348,0.2413,0.34101,0.34673,0.2198,0.26178,0.32944,0.32099,0.35442,0.2935,0.19713,0.31442,0.38058,0.30623,0.35866,0.32561,0.30523,0.3058,0.41576,0.2513,0.33007,0.2681,0.29325,0.28209,0.21087,0.22795,0.40349,0.22986,0.23567,0.35743,0.22752,0.31431,0.52679,0.2229
RAB7A,0.18142,0.36334,0.28396,0.34492,0.37884,0.2238,0.24021,0.29106,0.26719,0.30511,0.28249,0.32304,0.22693,0.20603,0.2623,0.37032,0.32636,0.27558,0.32559,0.26815,0.3239,0.35276,0.33975,0.26554,0.30662,0.23933,0.38034,0.29194,0.25806,0.38622,0.40702,0.22978,0.24555,0.21022,0.27875,0.35506,0.23281,0.43009,0.18645,0.20895
NAPSA,0.18126,0.38006,0.3343,0.34709,0.28272,0.28034,0.31052,0.28359,0.33898,0.24971,0.30872,0.36971,0.27153,0.32077,0.28403,0.19472,0.38599,0.2696,0.30435,0.2667,0.31126,0.19332,0.39576,0.40508,0.28606,0.33773,0.32502,0.30326,0.16872,0.18022,0.25092,0.37484,0.19708,0.37588,0.3359,0.31132,0.40863,0.26888,0.18252,0.1413
IFI30,0.17947,0.25525,0.36,0.33798,0.25885,0.28912,0.29875,0.3933,0.22601,0.32964,0.28123,0.37654,0.25348,0.28973,0.2725,0.37259,0.33563,0.35836,0.20967,0.40854,0.33305,0.20882,0.31871,0.30507,0.27437,0.32011,0.29088,0.37231,0.49118,0.28101,0.276,0.25256,0.21256,0.25616,0.48674,0.29703,0.38233,0.35073,0.28904,0.32582
DTX3L,0.17724,0.30659,0.37848,0.31988,0.32533,0.29562,0.25239,0.33337,0.26118,0.27446,0.29914,0.36025,0.24908,0.30848,0.1447,0.25031,0.26706,0.32304,0.41082,0.31797,0.34454,0.36603,0.30887,0.37385,0.41642,0.2014,0.31713,0.33464,0.3408,0.38414,0.32722,0.25351,0.33985,0.40742,0.32969,0.20981,0.23447,0.38008,0.41447,0.37522
NPC2,0.17657,0.25356,0.37106,0.31268,0.28222,0.32277,0.34328,0.34989,0.28673,0.34036,0.25538,0.27694,0.33715,0.33092,0.27447,0.3516,0.30802,0.26088,0.28726,0.37286,0.28579,0.25051,0.26474,0.25933,0.3204,0.26911,0.32981,0.24572,0.31623,0.28383,0.30618,0.30946,0.32627,0.33472,0.23058,0.3176,0.34557,0.24578,0.36576,0.25039
CXCR4,0.17576,0.24404,0.35261,0.30472,0.28383,0.3426,0.31345,0.3208,0.28082,0.36462,0.2643,0.34145,0.37442,0.30036,0.30722,0.30202,0.31899,0.23799,0.27929,0.3613,0.23116,0.28497,0.31476,0.30463,0.28338,0.17999,0.34702,0.2977,0.40137,0.34151,0.33834,0.35341,0.438,0.28585,0.29944,0.30132,0.3682,0.32246,0.20334,0.24463
GRN,0.17311,0.32809,0.31458,0.34622,0.30823,0.35961,0.3116,0.33805,0.31149,0.41396,0.21989,0.28582,0.30814,0.3172,0.19793,0.30794,0.3219,0.24259,0.26511,0.30907,0.34275,0.28569,0.25251,0.39225,0.27639,0.29574,0.29098,0.3093,0.33614,0.30996,0.29245,0.30551,0.28505,0.40854,0.30851,0.33379,0.41896,0.20356,0.27496,0.32076
LAMTOR1,0.173,0.31669,0.29714,0.32154,0.26535,0.27078,0.38489,0.29382,0.21636,0.38582,0.31483,0.27778,0.32053,0.30834,0.32237,0.21723,0.3195,0.37056,0.2808,0.23917,0.25552,0.24699,0.40068,0.29948,0.34524,0.40518,0.39768,0.28196,0.50433,0.30391,0.30449,0.3478,0.26738,0.22943,0.30902,0.1322,0.24838,0.22734,0.26922,0.39238
