risk gene,clearance gene,~,correlation,bgs correlation,cobre correlation,hcpep correlation,stages correlation,bgs t
risk_score26,ubq_score34,0,0.344557218606074,0.377052754014434,0.312061683197713,0.2264430461036,0.049326773717339,1090
risk_score13,lyso_score19,0,0.344513658907135,0.292372699277366,0.396654618536904,0.257547381409096,-0.116170652588716,501
risk_score37,lyso_score19,0,0.344506884039665,0.29408433636616,0.394929431713169,0.336223053064175,-0.001568695983944,501
risk_score35,ubq_score16,0,0.344470099208196,0.405802155314056,0.283138043102336,0.239512094551287,-0.217874442214396,533
risk_score10,lyso_score17,0,0.344426539509257,0.199851898731311,0.489001180287204,0.289697240590407,0.096474803012534,541
risk_score27,ubq_score33,0,0.344426539509257,0.42967287033253,0.259180208685985,0.192986282077519,-0.220488935520968,1382
risk_score40,lyso_score30,0,0.344382979810319,0.317898682855515,0.370867276765122,0.34563276794651,0.003137391967887,566
risk_score26,lyso_score3,0,0.344165181315625,0.341943636669745,0.346386725961504,0.281681557542492,-0.086191129340015,8743
risk_score9,lyso_score3,0,0.344034502218808,0.328004533009322,0.360064471428294,0.153866263724108,0.06144059270446,761
risk_score8,lyso_score23,0,0.34394738282093,0.332447622301082,0.355447143340779,0.098889133254169,-0.317138038087274,616
risk_score12,lyso_score40,0,0.343912436970164,0.292285579879489,0.39553929406084,0.243694190054547,-0.022223193105868,1297
risk_score36,ubq_score24,0,0.343903823121992,0.369124888807569,0.318682757436414,0.287606192838777,-0.068674024185978,579
risk_score1,lyso_score30,0,0.343860263423053,0.30997081764865,0.377749709197455,0.328555877974865,0.002353043975915,627
risk_score37,ubq_score2,0,0.343729584326236,0.369037769409691,0.318421399242781,0.286037907025055,-0.1413569381087,5895
risk_score11,ubq_score26,0,0.343468226132603,0.270331491614323,0.416604960650884,0.20762361633893,0.137522347925727,1064
risk_score6,lyso_score16,0,0.343424666433665,0.287406893598341,0.399442439268988,0.080940973386012,0.284805470862658,501
risk_score15,ubq_score40,0,0.343424666433665,0.319031235027925,0.367818097839404,0.196471361663569,0.052551315462112,1025
risk_score16,ubq_score24,0,0.343337547035787,0.359019038653763,0.327656055417811,0.331169687664402,-0.117303599688231,601
risk_score28,ubq_score5,0,0.343337547035787,0.315372220317064,0.37130287375451,0.23620126894454,-0.234084300715147,2007
risk_score26,ubq_score2,0,0.343293987336848,0.362939411558256,0.32364856311544,0.21807885509708,-0.060569094935602,616
risk_score3,lyso_score16,0,0.343250427637909,0.286012983232299,0.40048787204352,0.160836422896208,0.277049140719825,648
risk_score15,lyso_score40,0,0.342945509745338,0.289149281555894,0.396741737934781,0.083903291034154,0.135169303949811,1028
risk_score14,ubq_score32,0,0.342945509745338,0.372435425926919,0.313455593563756,0.400348517447495,0.118087947680202,1331
risk_score19,ubq_score37,0,0.342835803665215,0.289410639749527,0.396260967580904,0.481637998792112,0.069719821508607,1207
risk_score26,lyso_score19,0,0.342771270949582,0.290891669513446,0.394650872385718,0.263994778643288,-0.041657593351392,590
risk_score15,lyso_score37,0,0.342727711250643,0.324693995889971,0.360761426611315,0.026922239802236,-0.032419717001502,1670
risk_score12,lyso_score30,0,0.342684151551705,0.313629832359511,0.371738470743898,0.337878465867549,0.07930629696604,566
risk_score34,lyso_score6,0,0.342640591852766,0.267282312688605,0.417998871016926,0.312350257899732,-0.186413372758637,5174
risk_score22,ubq_score34,0,0.342640591852766,0.3990068422796,0.286274341425931,0.268002620167246,0.004270339067402,1163
risk_score18,lyso_score15,0,0.342597032153827,0.328614368794465,0.356579695513189,0.417076899460535,0.13787094703327,813
risk_score11,lyso_score28,0,0.342553472454888,0.31441390694041,0.370693037969366,0.367153134390369,-0.018824351807324,4113
risk_score27,ubq_score24,0,0.342553472454888,0.313891190553144,0.371215754356632,0.325680687316374,-0.098914996765336,964
risk_score37,ubq_score33,0,0.34246635305701,0.392821365030288,0.292111341083733,0.306251368624145,-0.251339956538527,1100
risk_score39,lyso_score19,0,0.342379233659133,0.293592370847653,0.391166096470612,0.307732527448216,0.06144059270446,501
risk_score7,ubq_score11,0,0.342379233659133,0.342901950046399,0.341856517271867,0.325157925378466,-0.254128749398871,510
risk_score5,ubq_score25,0,0.342292114261255,0.361719739987969,0.322864488534541,0.349466355491165,-0.036080007630704,3537
risk_score17,lyso_score15,0,0.342204994863378,0.324345518298461,0.360064471428294,0.406534533712734,0.281145180233456,1837
risk_score37,lyso_score17,0,0.342161435164439,0.265017208343787,0.419305661985091,0.367675896328276,0.023791889089812,501
risk_score27,ubq_score38,0,0.342105688466235,0.324084160104828,0.360127216827643,0.377085611210611,-0.088195574208387,642
risk_score25,ubq_score5,0,0.341900076970806,0.298296818333046,0.385503335608566,0.23271618935849,-0.22127328351294,533
risk_score13,lyso_score28,0,0.341856517271867,0.34246635305701,0.341246681486723,0.301807892151931,-0.024227637974241,5530
risk_score4,lyso_score23,0,0.341856517271867,0.332273383505326,0.351439651038408,0.037987367487945,-0.141792686993129,741
risk_score13,ubq_score39,0,0.341812957572928,0.318334279844904,0.365291635300953,0.217904601117777,-0.044969284873051,673
risk_score31,lyso_score3,0,0.341725838175051,0.328788607590221,0.35466306875988,0.242038777251173,-0.111203115306228,555
risk_score1,ubq_score32,0,0.341638718777173,0.359280396847395,0.32399704070695,0.527641049327972,0.180138588822862,1169
risk_score21,lyso_score23,0,0.341595159078234,0.321383458770621,0.361806859385847,0.05924635296285,-0.291080254798433,501
risk_score29,ubq_score33,0,0.341595159078234,0.407283185077976,0.275907133078492,0.183576567195184,-0.262756577310561,1016
risk_score31,ubq_score32,0,0.341559634543835,0.314152548746777,0.368966720340894,0.436854726111369,0.15861259393208,893
risk_score38,lyso_score38,0,0.341464479981418,0.33584527881831,0.347083681144525,0.478240046195713,-0.077127552543896,3061
risk_score2,lyso_score24,0,0.34137736058354,0.311887444401958,0.370867276765122,0.524504477700527,0.060917694043145,584
risk_score40,ubq_score34,0,0.341333800884601,0.431850855279471,0.250816746489731,0.273230239546321,0.07582030589061,1281
risk_score16,lyso_score28,0,0.341290241185662,0.346125367767871,0.336455114603453,0.282465700449354,-0.06553663221809,670
risk_score4,ubq_score16,0,0.341159562088846,0.425839616825914,0.256479507351778,0.167980836047611,-0.189986513610953,505
risk_score17,lyso_score6,0,0.340898203895213,0.266062641118319,0.415733766672107,0.29126552640413,-0.214214151585194,14491
risk_score22,ubq_score16,0,0.340854644196274,0.34246635305701,0.339242935335538,0.224613379320923,-0.19251385714064,13255
risk_score2,ubq_score38,0,0.340811084497335,0.425752497428036,0.255869671566634,0.41742540741914,-0.078434799197182,4184
risk_score36,ubq_score2,0,0.340767524798396,0.349435904887222,0.332099144709571,0.25362666687479,-0.107368525123254,518
risk_score39,ubq_score22,0,0.340680405400519,0.359628874438906,0.321731936362132,-0.000871269896513,-0.157566796609451,656
risk_score8,lyso_score28,0,0.340593286002641,0.359628874438906,0.321557697566376,0.293792209104016,-0.180669356529958,816
risk_score31,ubq_score39,0,0.340506166604764,0.311800325004081,0.369212008205447,0.221825315652083,0.066320980210062,550
risk_score25,ubq_score38,0,0.340454381340929,0.315908880419563,0.364999882262294,0.358614689404546,0.113643309059029,548
risk_score31,lyso_score15,0,0.340331927809008,0.319641070813068,0.361022784804948,0.3867567070619,0.273040250983081,703
risk_score9,lyso_score23,0,0.340027009916437,0.253517447823938,0.426536572008935,-0.008015683047915,0.09081006751496,503
risk_score28,lyso_score39,0,0.339991880025302,0.292895415664632,0.387088344385972,0.133914183093972,0.158089695270765,1191
risk_score10,lyso_score33,0,0.339983450217498,0.327220458428423,0.352746442006572,0.234720110120468,-0.102488137617652,2016
risk_score11,lyso_score23,0,0.339939890518559,0.298122579537291,0.381757201499827,0.110041387929529,-0.235565846922205,501
risk_score26,lyso_score16,0,0.339939890518559,0.242888881282866,0.436990899754252,0.204225663742531,0.276526242058511,522
risk_score5,ubq_score2,0,0.339809211421742,0.365988590483974,0.313629832359511,0.276105430204812,-0.092901662160218,546
risk_score10,lyso_score23,0,0.339765651722804,0.296380191579738,0.383151111865869,0.095404053668119,-0.289424409037603,501
risk_score31,ubq_score33,0,0.339634972625987,0.391166096470612,0.288103848781362,0.160313660958301,-0.286374166846602,1196
risk_score23,ubq_score38,0,0.339591412927048,0.354488829964125,0.324693995889971,0.411500772122855,0.007059131927746,2612
risk_score29,ubq_score17,0,0.339591412927048,0.353617635985349,0.325565189868748,0.063515575455762,-0.116606401473145,3883
risk_score33,ubq_score2,0,0.339460733830232,0.353617635985349,0.325303831675115,0.277412335049581,-0.04601508219568,521
risk_score3,lyso_score6,0,0.339286495034477,0.285054669855644,0.393518320213309,0.242648666178732,-0.241666331304208,2821
risk_score28,lyso_score23,0,0.339242935335538,0.32695910023479,0.351526770436285,0.134088437073274,-0.353566644825521,579
risk_score16,lyso_score23,0,0.339199375636599,0.351613889834163,0.326784861439035,0.109954260939878,-0.313826346565615,501
risk_score23,ubq_score17,0,0.339199375636599,0.330618114945651,0.347780636327547,0.003659333565353,-0.025011985966213,4561
risk_score21,ubq_score11,0,0.338981577141905,0.351962367425673,0.326000786858136,0.368721420204091,-0.263018026641218,618
risk_score15,ubq_score11,0,0.338938017442966,0.342989069444276,0.334886965441656,0.296318891803902,-0.281755228671656,650
risk_score34,lyso_score40,0,0.338894457744027,0.289410639749527,0.388378275738528,0.215116537448937,0.125147079607949,1086
risk_score24,lyso_score19,0,0.338894457744027,0.296118833386105,0.381670082101949,0.291614034362735,-0.05403286166917,548
risk_score36,ubq_score22,0,0.33880733834615,0.353617635985349,0.32399704070695,0.112306689660462,-0.228070966110029,945
risk_score32,ubq_score5,0,0.338720218948272,0.301868713646029,0.375571724250514,0.246569380713038,-0.1707264129192,1195
risk_score18,lyso_score6,0,0.338676659249333,0.292111341083733,0.385241977414933,0.254149428812697,-0.234955798484004,1426
risk_score15,lyso_score30,0,0.33859784633324,0.295770355794594,0.381425336871885,0.253855541015707,0.048629575502253,887
risk_score15,ubq_score29,0,0.338458860754639,0.327220458428423,0.349697263080855,0.21807885509708,-0.018562902476667,630
risk_score15,lyso_score23,0,0.338284621958884,0.309186743067751,0.367382500850016,0.066652147083207,-0.215957147122909,501
risk_score12,ubq_score22,0,0.338284621958884,0.436729541560619,0.239839702357148,0.180265741588437,-0.091855864837589,538
risk_score22,ubq_score33,0,0.338284621958884,0.352659322608695,0.323909921309073,0.166935312171796,-0.276003343397196,1015
risk_score20,ubq_score2,0,0.338284621958884,0.359541755041028,0.317027488876739,0.277586589028884,-0.042703390674022,501
risk_score17,lyso_score16,0,0.338241062259945,0.235396613065389,0.441085511454501,0.142888263028051,0.310776104374614,501
risk_score30,ubq_score14,0,0.338241062259945,0.278346476219066,0.398135648300824,0.06830755988658,-0.092030164391361,1101
risk_score6,lyso_score15,0,0.338023263765251,0.340549726303702,0.335496801226799,0.365410594597344,0.212994054708793,1441
risk_score40,lyso_score35,0,0.337979704066312,0.320947861781233,0.355011546351391,0.292746685228201,0.113469009505257,14648
risk_score29,lyso_score8,0,0.337892584668434,0.338197502561006,0.337587666775863,0.34632978386372,-0.249858410331469,3199
risk_score4,ubq_score40,0,0.337718345872679,0.321731936362132,0.353704755383226,0.128860817694199,0.040176047144335,890
risk_score35,lyso_score28,0,0.337631226474801,0.343337547035787,0.331924905913816,0.344412990091393,-0.004967537282488,3101
risk_score14,lyso_score6,0,0.337369868281168,0.297338504956392,0.377401231605945,0.265301683488057,-0.246198119702267,2124
risk_score28,lyso_score19,0,0.337108510087536,0.283660759489602,0.390556260685469,0.293705082114365,-0.037910152945305,591
risk_score4,ubq_score38,0,0.337108510087536,0.361806859385847,0.312410160789224,0.380135055848405,-0.012811017202207,2404
risk_score29,ubq_score25,0,0.337064950388597,0.31441390694041,0.359715993836784,0.284905256159589,-0.007146281704632,2380
risk_score4,lyso_score28,0,0.336940891053074,0.369908963388468,0.303972818717681,0.248921809433622,-0.003050242191002,2909
risk_score10,ubq_score26,0,0.33692716629004,0.272826277390203,0.401028055189878,0.151302607507731,0.145975876283645,501
risk_score34,lyso_score30,0,0.336898864391431,0.299429370505455,0.374368358277407,0.347549561718837,0.080526393842441,612
risk_score4,lyso_score19,0,0.336847151893903,0.315546459112819,0.358147844674986,0.2055325685873,-0.020828796675696,1156
risk_score13,ubq_score5,0,0.336629353399209,0.329485562773242,0.343773144025175,0.214158140562773,-0.166281774298027,2512
risk_score38,lyso_score6,0,0.336367995205576,0.265714163526808,0.407021826884343,0.275147033318649,-0.205412024119732,3204
risk_score6,lyso_score19,0,0.336367995205576,0.321819055760009,0.350916934651142,0.225310395238133,-0.002788792860344,1092
risk_score17,ubq_score14,0,0.336324435506637,0.281308535746906,0.391340335266368,0.052189066801099,-0.083576636033442,955
risk_score16,ubq_score15,0,0.336237316108759,0.223461255556152,0.449013376661367,0.384578532320619,0.045666483088137,14933
risk_score36,lyso_score8,0,0.336150196710881,0.345515531982728,0.326784861439035,0.402700946168079,-0.249945560108355,1352
risk_score24,ubq_score37,0,0.336150196710881,0.250642507693976,0.421657885727787,0.473360934775243,0.123055484962691,3273
risk_score7,ubq_score5,0,0.336063077313004,0.364246202526421,0.307879952099587,0.188107170657049,-0.190945161156696,1801
risk_score7,lyso_score29,0,0.336019517614065,0.278172237423311,0.393866797804819,0.263123508746776,-0.001307246653286,853
risk_score31,ubq_score16,0,0.336019517614065,0.402491618194706,0.269547417033424,0.227924204927671,-0.116432101919373,501
risk_score13,ubq_score15,0,0.336019517614065,0.253778806017571,0.418260229210559,0.403920724023197,0.055165808768685,17865
risk_score34,ubq_score14,0,0.335888838517248,0.284619072866256,0.387158604168241,0.089043783423578,-0.05464291010737,1088
risk_score2,lyso_score21,0,0.335671040022554,0.301258877860886,0.370083202184223,0.117447182049885,-0.002527343529687,514
risk_score28,lyso_score17,0,0.335583920624677,0.259877163869006,0.411290677380348,0.370638213976419,-0.023356140205383,501
risk_score37,ubq_score22,0,0.335583920624677,0.35579562093229,0.315372220317064,0.072402528400189,-0.218571640429482,574
risk_score7,lyso_score6,0,0.335540360925738,0.277997998627555,0.39308272322392,0.290307129517966,-0.160791338354224,17901
risk_score18,ubq_score5,0,0.33545324152786,0.376268679433536,0.294637803622185,0.205968203535556,-0.178918491946462,1422
risk_score5,lyso_score33,0,0.335322562431044,0.330879473139284,0.339765651722804,0.27244609663946,-0.132554810643238,3242
risk_score6,ubq_score5,0,0.335279002732105,0.355534262738657,0.315023742725553,0.139577437421303,-0.179441390607776,2415
risk_score25,lyso_score28,0,0.335148323635289,0.294115087234919,0.376181560035658,0.342321942339763,-0.025447734850641,5065
risk_score27,lyso_score23,0,0.33510476393635,0.296902907967004,0.373306619905696,0.148464390365731,-0.304327020885068,535
risk_score9,ubq_score29,0,0.335061204237411,0.331315070128672,0.33880733834615,0.231060776555116,0.078086200089639,1300
risk_score36,lyso_score17,0,0.334974084839533,0.252646253845162,0.417301915833905,0.374384674531423,0.050285421263083,512
risk_score3,ubq_score34,0,0.334886965441656,0.387768439953384,0.282005490929927,0.257198873450491,0.070420086867442,1042
risk_score33,ubq_score22,0,0.334799846043778,0.351701009232041,0.317898682855515,0.065955131165997,-0.177001196854975,891
risk_score13,ubq_score16,0,0.334799846043778,0.36982184399059,0.299777848096966,0.22156393468313,-0.243845075726352,10127
risk_score1,lyso_score28,0,0.334756286344839,0.324955354083604,0.344557218606074,0.373339150655608,0.003747440406088,5821
risk_score18,ubq_score24,0,0.334625607248023,0.377923947993211,0.291327266502835,0.2822043194804,-0.318532434517446,1993
risk_score32,ubq_score33,0,0.334582047549084,0.405889274711934,0.263274820386234,0.205706822566602,-0.260403533334646,1637
risk_score30,lyso_score30,0,0.334320689355451,0.308054190895342,0.36058718781556,0.265737318436313,0.077824750758982,682
risk_score32,ubq_score38,0,0.334049788185062,0.283486520693847,0.384613055676278,0.405663263816221,-0.011417118044103,1579
risk_score35,lyso_score19,0,0.334015771462879,0.29629307218186,0.371738470743898,0.283249843356215,0.013508215417293,528
risk_score29,lyso_score28,0,0.333928652065002,0.339852771120681,0.328004533009322,0.374646055500376,-0.171336461357401,598
risk_score7,ubq_score14,0,0.333885092366063,0.266498238107707,0.401271946624419,0.072576782379492,-0.000261449330657,565
risk_score27,lyso_score27,0,0.333877854551686,0.309940757405603,0.357814951697769,0.177790366034855,0.260490683111531,523
risk_score13,ubq_score22,0,0.333841532667124,0.345864009574239,0.321819055760009,0.041211066105041,-0.265371070617134,970
risk_score9,ubq_score12,0,0.333710853570307,0.316853250080984,0.350568457059631,0.142278374100492,0.054991509214913,2258
risk_score14,lyso_score33,0,0.33323169688198,0.33880733834615,0.327656055417811,0.117272928070583,-0.152512109550077,1295
risk_score11,lyso_score24,0,0.332839659591531,0.261532432428681,0.404146886754381,0.542191256599731,0.046625130633881,1442
risk_score14,ubq_score24,0,0.332578301397898,0.38384806704889,0.281308535746906,0.247702031578505,-0.202536081482502,540
risk_score29,ubq_score39,0,0.332360502903204,0.303001265818439,0.361719739987969,0.281594430552841,0.038694500937277,653
risk_score32,lyso_score35,0,0.33214270440851,0.247680448166136,0.416604960650884,0.291701161352386,0.098914996765336,671
risk_score1,ubq_score2,0,0.33214270440851,0.36206821757948,0.30221719123754,0.263907651653637,-0.062573539803974,504
risk_score33,ubq_score40,0,0.332106155319483,0.342292114261255,0.32192019637771,0.278806366884001,-0.032158267670845,1573
risk_score6,lyso_score30,0,0.331924905913816,0.29742562435427,0.366424187473362,0.244652586940711,0.022223193105868,617
risk_score38,lyso_score30,0,0.331924905913816,0.291327266502835,0.372522545324797,0.421694629912052,-0.035295659638732,502
risk_score4,ubq_score32,0,0.331924905913816,0.336629353399209,0.327220458428423,0.336484434033129,0.190683711826039,501
risk_score3,lyso_score23,0,0.331837786515938,0.332447622301082,0.331227950730795,0.062992813517854,-0.1988757908533,673
risk_score28,lyso_score27,0,0.331438405161002,0.336339084740501,0.326537725581504,0.139801343936743,0.16436447920654,502
risk_score6,ubq_score14,0,0.331271510429733,0.272596595959142,0.389946424900325,0.023262906236884,0.021264545560125,676
risk_score16,ubq_score5,0,0.331140831332917,0.320512264791845,0.341769397873989,0.226965808041507,-0.224236375927056,1405
risk_score39,ubq_score37,0,0.331053711935039,0.27634273006788,0.385764693802199,0.524940112648783,0.148677519367104,1540
risk_score1,lyso_score29,0,0.330923032838223,0.266672476903462,0.395173588772984,0.237943808737565,-0.155910950848621,1748
risk_score22,lyso_score30,0,0.330705234343529,0.297251385558514,0.364159083128543,0.336484434033129,0.006536233266432,653
risk_score5,ubq_score5,0,0.33066167464459,0.321383458770621,0.339939890518559,0.234284475172212,-0.18963791450341,5770
risk_score4,lyso_score33,0,0.330574555246712,0.332186264107449,0.328962846385976,0.104291006612547,-0.255697445382815,1494
risk_score6,lyso_score21,0,0.330530995547774,0.290194714330425,0.370867276765122,0.046177304515163,0.134907854619154,506
risk_score22,ubq_score26,0,0.330487435848835,0.24419567225103,0.416779199446639,0.145763453686542,0.1125975117364,891
risk_score1,ubq_score33,0,0.330356756752018,0.389075230921549,0.271638282582488,0.154214771682713,-0.26380237463319,880
risk_score34,lyso_score19,0,0.330226077655202,0.281831252134172,0.378620903176232,0.273578747504926,0.087759825323959,539
risk_score20,ubq_score17,0,0.330051838859447,0.289149281555894,0.370954396162999,0.056109781335405,-0.052987064346541,9837
risk_score6,ubq_score2,0,0.330051838859447,0.355534262738657,0.304569414980236,0.248399047495715,0.009847924788091,559
risk_score5,lyso_score28,0,0.330008279160508,0.326436383847524,0.333580174473491,0.319407544061484,-0.055252958545571,2907
risk_score8,lyso_score6,0,0.329834040364752,0.275297297293349,0.384370783436156,0.255456333657466,-0.221709032397369,2870
risk_score31,ubq_score38,0,0.329729593748306,0.281221416349028,0.378237771147584,0.34981486344977,0.102400987840766,1492
risk_score28,ubq_score22,0,0.329703361267936,0.392472887438777,0.266933835097095,0.025441080978165,-0.282539576663628,630
risk_score16,ubq_score16,0,0.329703361267936,0.385938932597954,0.273467789937918,0.270006540929225,-0.191119460710468,6165
risk_score33,lyso_score19,0,0.329362751876507,0.29742562435427,0.361299879398745,0.258680032274562,-0.03390126320856,1104
risk_score36,ubq_score17,0,0.329311323977487,0.36685978446275,0.291762863492223,0.050359400018423,-0.070417019723693,6128
risk_score17,lyso_score40,0,0.329224204579609,0.275384416691226,0.383063992467992,0.157961232237717,-0.006100484382003,841
risk_score22,lyso_score28,0,0.329224204579609,0.312061683197713,0.346386725961504,0.30590286066554,-0.003834590182973,614
risk_score39,ubq_score40,0,0.329224204579609,0.314501026338287,0.34394738282093,0.156044438465389,0.05115691903194,531
risk_score20,ubq_score22,0,0.329093525482792,0.347345039338158,0.310842011627426,0.015421477168271,-0.153645056649592,515
risk_score29,ubq_score22,0,0.329093525482792,0.338371741356761,0.319815309608824,0.07736876681031,-0.203320429474474,1173
risk_score24,ubq_score2,0,0.329093525482792,0.355447143340779,0.302739907624806,0.226355919113948,-0.112423212182628,589
risk_score28,lyso_score33,0,0.329049965783854,0.326436383847524,0.331663547720183,0.099586149171379,-0.066408129986948,1679
risk_score30,ubq_score33,0,0.329049965783854,0.417911751619048,0.240188179948659,0.233064697317095,-0.324807218453221,1064
risk_score23,ubq_score13,0,0.329049965783854,0.227817225450034,0.430282706117674,0.303376177965654,-0.042790540450907,8390
risk_score25,ubq_score25,0,0.329006406084915,0.306921638722933,0.351091173446897,0.314005670703106,-0.064839434003004,11473
risk_score22,lyso_score6,0,0.328962846385976,0.269286058839791,0.388639633932161,0.253103904936882,-0.21613144667668,12202
risk_score14,ubq_score21,0,0.32883216728916,0.321557697566376,0.336106637011943,0.173905471343896,-0.071985715707636,643
risk_score27,ubq_score11,0,0.328527249396588,0.341769397873989,0.315285100919186,0.360618610166525,-0.283062475324943,812
risk_score40,lyso_score17,0,0.328483689697649,0.250381149500343,0.406586229894955,0.345807021925813,0.063270738019061,503
risk_score28,ubq_score25,0,0.328396570299771,0.314152548746777,0.342640591852766,0.31635809942369,-0.043836337773536,755
risk_score32,lyso_score23,0,0.328178771805077,0.286884177211075,0.369473366399079,0.057068178221569,-0.194169702901469,501
risk_score24,lyso_score23,0,0.328004533009322,0.308925384874118,0.347083681144525,0.06412546438332,-0.277223440273597,501
risk_score20,ubq_score11,0,0.327917413611444,0.333057458086225,0.322777369136663,0.302504908069141,-0.281668078894771,698
risk_score16,lyso_score17,0,0.327786734514628,0.260138522062639,0.395434946966617,0.359834467259664,-0.011242321218263,501
risk_score17,lyso_score37,0,0.32769961511675,0.305963325346279,0.349435904887222,0.10664343533313,-0.034075562762332,868
risk_score7,lyso_score16,0,0.32769961511675,0.297948340741535,0.357450889491965,0.102722720798824,0.404810713634347,623
risk_score2,ubq_score16,0,0.32769961511675,0.414252736908187,0.241146493325313,0.280984541625282,-0.253693000514442,8028
risk_score34,ubq_score5,0,0.32769961511675,0.301607355452396,0.353791874781104,0.221999569631386,-0.203756178358903,744
risk_score36,ubq_score37,0,0.327525376320995,0.293505251449776,0.361545501192214,0.495055555198404,0.150071915797276,891
risk_score32,ubq_score22,0,0.327438256923117,0.343511785831542,0.311364728014692,0.042169462991205,-0.140223991009185,618
risk_score25,lyso_score23,0,0.32735113752524,0.258918850492352,0.395783424558127,0.112132435681159,-0.233387102500061,557
risk_score1,lyso_score16,0,0.327307577826301,0.225552121105215,0.429063034547387,0.204487044711484,0.24367077617258,569
risk_score25,lyso_score17,0,0.327264018127362,0.244892627434051,0.409635408820672,0.382923119517245,0.007756330142832,542
risk_score39,lyso_score17,0,0.327133339030545,0.240449538142292,0.413817139918799,0.322108480740672,0.113730458835914,507
risk_score37,lyso_score28,0,0.327046219632668,0.296902907967004,0.357189531298332,0.358701816394198,-0.020218748237496,11951
risk_score40,ubq_score16,0,0.327046219632668,0.40493096133528,0.249161477930056,0.206055330525207,-0.13560505283424,501
risk_score27,ubq_score37,0,0.326992650417169,0.255981185919964,0.398004114914373,0.553430638264742,0.214998499577166,501
risk_score22,ubq_score25,0,0.326828421137974,0.334974084839533,0.318682757436414,0.332215211540217,-0.045927932418795,8606
risk_score34,ubq_score22,0,0.326784861439035,0.353966113576859,0.299603609301211,0.071705512482979,-0.17586824975546,512
risk_score15,ubq_score38,0,0.326760756271081,0.267773132223787,0.385748380318374,0.342757577288019,0.147021673606274,792
risk_score1,lyso_score6,0,0.326654182342218,0.266062641118319,0.387245723566118,0.255369206667815,-0.235130098037776,1251
risk_score23,ubq_score22,0,0.326479943546463,0.342553472454888,0.310406414638038,0.048703987215049,-0.197742843753785,530
risk_score11,ubq_score16,0,0.326349264449647,0.342379233659133,0.310319295240161,0.235765633996283,-0.19477975133967,18326
risk_score8,ubq_score39,0,0.326328728945685,0.300562492632138,0.352094965259232,0.277063827090976,-0.032506866778388,538
risk_score29,lyso_score33,0,0.325782988363442,0.369037769409691,0.282528207317193,0.237508173789308,-0.241753481081093,1770
risk_score5,ubq_score34,0,0.325390951072993,0.37426493328235,0.276516968863636,0.236549776903145,0.065885231325633,1371
risk_score40,lyso_score6,0,0.325347391374054,0.263187700988356,0.387507081759751,0.245698110816526,-0.244803723272095,2560
risk_score35,ubq_score24,0,0.325216712277237,0.370170321582101,0.280263102972374,0.368460039235138,-0.183624579898293,602
risk_score38,lyso_score16,0,0.32512959287936,0.216840181317451,0.433419004441269,0.193421917025776,0.198091442861328,733
risk_score26,lyso_score23,0,0.325086033180421,0.303523982205705,0.346648084155137,0.064735353310879,-0.247331066801782,501
risk_score4,ubq_score22,0,0.325042473481482,0.345602651380606,0.304482295582359,0.000609888927559,-0.193211055355726,516
risk_score10,ubq_score39,0,0.324650436191033,0.297077146762759,0.352223725619306,0.285863653045752,-0.049588223047996,506
risk_score12,lyso_score38,0,0.324617712090751,0.327798733125634,0.321436691055868,0.38466565931027,0.011590920325806,557
risk_score26,lyso_score28,0,0.324563316793155,0.313019996574368,0.336106637011943,0.284382494221681,-0.066669579317605,521
risk_score14,lyso_score17,0,0.324519757094216,0.257437820728432,0.391601693460001,0.30032673332786,0.018737202030438,501
risk_score7,lyso_score15,0,0.324432637696339,0.322777369136663,0.326087906256014,0.380135055848405,0.301886827132267,886
risk_score3,lyso_score37,0,0.324415357282731,0.347170800542403,0.301659914023058,0.059507733931804,-0.162534333891939,2362
risk_score23,lyso_score33,0,0.3243890779974,0.298209698935168,0.350568457059631,0.200304949208225,-0.132641960420124,1433
risk_score33,ubq_score17,0,0.3243890779974,0.32547807047087,0.323300085523929,0.061511654693783,-0.073031513030265,6176
risk_score21,ubq_score38,0,0.324325525113296,0.34394738282093,0.304703667405662,0.356175133694311,0.007251138806622,3005
risk_score4,ubq_score14,0,0.324301958599522,0.269111820044036,0.379492097155008,0.021694620423161,-0.037910152945305,697
risk_score23,ubq_score15,0,0.324258398900583,0.236267807044165,0.412248990757002,0.396340675923538,0.117565049018888,5846
risk_score35,ubq_score5,0,0.324258398900583,0.318769876834292,0.329746920966875,0.241951650261522,-0.226676569679857,1765
risk_score15,ubq_score32,0,0.32413563353961,0.284880431059889,0.363390836019331,0.293966463083319,0.153993655757135,693
risk_score13,ubq_score21,0,0.324127719803767,0.301781594248152,0.346473845359382,0.206490965473463,-0.017952854038466,694
risk_score32,ubq_score2,0,0.323779242212256,0.335932398216187,0.311626086208325,0.255456333657466,-0.027190730388357,1300
risk_score2,lyso_score33,0,0.323735682513317,0.327830294213567,0.319641070813068,0.149161406282941,-0.187982068742581,2269
risk_score13,ubq_score24,0,0.323735682513317,0.327220458428423,0.320250906598212,0.351993038191051,-0.168983417381485,664
risk_score26,lyso_score6,0,0.323605003416501,0.273729148131551,0.373480858701451,0.253713793864441,-0.224236375927056,8806
risk_score21,ubq_score2,0,0.323300085523929,0.355621382136534,0.290978788911324,0.24874755545432,-0.056821654529514,708
