CHMP5,KRTAP17-1
CHMP5,KRTAP10-8
CHMP5,KRTAP4-1
CHMP5,HLA-DMB
CHMP5,LINC00266-1
CHMP5,KRTAP10-9
CHMP5,KRTAP6-3
CHMP5,HLA-DPA1
CHMP5,KRTAP6-2
CHMP5,KRTAP5-3
CHMP5,KRTAP23-1
CHMP5,KRTAP19-5
CHMP5,URB1-AS1
CHMP5,NKX3-1
CHMP5,HLA-A
CHMP5,GAS8-AS1
CHMP5,KRTAP20-2
CHMP5,HLA-DOA
CHMP5,KRTAP10-3
CHMP5,HLA-DQB2
CHMP5,HLA-DRB4
CHMP5,KRTAP20-1
CHMP5,HLA-G
CHMP5,KRTAP5-9
CHMP5,KRTAP19-2
CHMP5,WT1-AS
CHMP5,KRTAP10-11
CHMP5,KRTAP21-1
CHMP5,KRTAP6-1
CHMP5,KRTAP12-2
CHMP5,HLA-E
CHMP5,KRTAP12-4
CHMP5,NKX2-3
CHMP5,KRTAP10-1
CHMP5,NKX6-3
CHMP5,KRTAP10-12
CHMP5,LINC-PINT
CHMP5,ERC2-IT1
CHMP5,KRTAP12-1
CHMP5,KRTAP5-6
CHMP5,RUSC1-AS1
CHMP5,KRTAP12-3
CHMP5,KRTAP5-2
CHMP5,KRTAP5-8
CHMP5,KRTAP4-12
CHMP5,KRTAP10-10
CHMP5,NKX6-1
CHMP5,NKX2-2
CHMP5,KRTAP19-1
CHMP5,KRTAP13-4
CHMP5,HLA-DRB5
CHMP5,KRTAP1-3
CHMP5,KRTAP13-1
CHMP5,HOXB-AS3
CHMP5,HLA-B
CHMP5,KRTAP9-4
CHMP5,KRTAP4-11
CHMP5,KRTAP8-1
CHMP5,KRTAP19-8
CHMP5,HLA-DPB1
CHMP5,KRTAP10-6
CHMP5,NKX6-2
CHMP5,HLA-DMA
CHMP5,KRTAP5-5
TRAPPC4,TRAPPC4
TRAPPC4,KRTAP22-1
TRAPPC4,HLA-F
TRAPPC4,KRTAP5-11
TRAPPC4,KRTAP5-10
TRAPPC4,KRTAP10-5
TRAPPC4,NKX2-8
TRAPPC4,KRTAP5-7
TRAPPC4,KRTAP3-2
TRAPPC4,NKX2-5
TRAPPC4,HLA-DRA
TRAPPC4,HLA-DRB1
TRAPPC4,HLA-DQB1
TRAPPC4,KRTAP2-1
TRAPPC4,KRTAP2-3
TRAPPC4,ERVK13-1
TRAPPC4,HLA-H
TRAPPC4,KRTAP10-2
TRAPPC4,HLA-C
TRAPPC4,EXOC3-AS1
TRAPPC4,HLA-DRB3
TRAPPC4,NKX1-2
TRAPPC4,HLA-DOB
TRAPPC4,KRTAP17-1
TRAPPC4,KRTAP10-8
TRAPPC4,KRTAP4-1
TRAPPC4,HLA-DMB
TRAPPC4,LINC00266-1
TRAPPC4,KRTAP10-9
TRAPPC4,KRTAP6-3
TRAPPC4,HLA-DPA1
TRAPPC4,KRTAP6-2
TRAPPC4,KRTAP5-3
TRAPPC4,KRTAP23-1
TRAPPC4,KRTAP19-5
TRAPPC4,URB1-AS1
TRAPPC4,NKX3-1
TRAPPC4,HLA-A
TRAPPC4,GAS8-AS1
TRAPPC4,KRTAP20-2
TRAPPC4,HLA-DOA
TRAPPC4,KRTAP10-3
TRAPPC4,HLA-DQB2
TRAPPC4,HLA-DRB4
TRAPPC4,KRTAP20-1
TRAPPC4,HLA-G
TRAPPC4,KRTAP5-9
TRAPPC4,KRTAP19-2
TRAPPC4,WT1-AS
TRAPPC4,KRTAP10-11
TRAPPC4,KRTAP21-1
TRAPPC4,KRTAP6-1
TRAPPC4,KRTAP12-2
TRAPPC4,HLA-E
TRAPPC4,KRTAP12-4
TRAPPC4,NKX2-3
TRAPPC4,KRTAP10-1
TRAPPC4,NKX6-3
TRAPPC4,KRTAP10-12
TRAPPC4,LINC-PINT
TRAPPC4,ERC2-IT1
TRAPPC4,KRTAP12-1
TRAPPC4,KRTAP5-6
TRAPPC4,RUSC1-AS1
TRAPPC4,KRTAP12-3
TRAPPC4,KRTAP5-2
TRAPPC4,KRTAP5-8
TRAPPC4,KRTAP4-12
TRAPPC4,KRTAP10-10
TRAPPC4,NKX6-1
TRAPPC4,NKX2-2
TRAPPC4,KRTAP19-1
TRAPPC4,KRTAP13-4
TRAPPC4,HLA-DRB5
TRAPPC4,KRTAP1-3
TRAPPC4,KRTAP13-1
TRAPPC4,HOXB-AS3
TRAPPC4,HLA-B
TRAPPC4,KRTAP9-4
TRAPPC4,KRTAP4-11
TRAPPC4,KRTAP8-1
TRAPPC4,KRTAP19-8
TRAPPC4,HLA-DPB1
TRAPPC4,KRTAP10-6
TRAPPC4,NKX6-2
TRAPPC4,HLA-DMA
TRAPPC4,KRTAP5-5
CHMP4B,CHMP4B
CHMP4B,KRTAP22-1
CHMP4B,HLA-F
CHMP4B,KRTAP5-11
CHMP4B,KRTAP5-10
CHMP4B,KRTAP10-5
CHMP4B,NKX2-8
CHMP4B,KRTAP5-7
CHMP4B,KRTAP3-2
CHMP4B,NKX2-5
CHMP4B,HLA-DRA
CHMP4B,HLA-DRB1
CHMP4B,HLA-DQB1
CHMP4B,KRTAP2-1
CHMP4B,KRTAP2-3
CHMP4B,ERVK13-1
CHMP4B,HLA-H
CHMP4B,KRTAP10-2
CHMP4B,HLA-C
CHMP4B,EXOC3-AS1
CHMP4B,HLA-DRB3
CHMP4B,NKX1-2
CHMP4B,HLA-DOB
CHMP4B,KRTAP17-1
CHMP4B,KRTAP10-8
CHMP4B,KRTAP4-1
CHMP4B,HLA-DMB
CHMP4B,LINC00266-1
CHMP4B,KRTAP10-9
CHMP4B,KRTAP6-3
CHMP4B,HLA-DPA1
CHMP4B,KRTAP6-2
CHMP4B,KRTAP5-3
CHMP4B,KRTAP23-1
CHMP4B,KRTAP19-5
CHMP4B,URB1-AS1
CHMP4B,NKX3-1
CHMP4B,HLA-A
CHMP4B,GAS8-AS1
CHMP4B,KRTAP20-2
CHMP4B,HLA-DOA
CHMP4B,KRTAP10-3
CHMP4B,HLA-DQB2
CHMP4B,HLA-DRB4
CHMP4B,KRTAP20-1
CHMP4B,HLA-G
CHMP4B,KRTAP5-9
CHMP4B,KRTAP19-2
CHMP4B,WT1-AS
CHMP4B,KRTAP10-11
CHMP4B,KRTAP21-1
CHMP4B,KRTAP6-1
CHMP4B,KRTAP12-2
CHMP4B,HLA-E
CHMP4B,KRTAP12-4
CHMP4B,NKX2-3
CHMP4B,KRTAP10-1
CHMP4B,NKX6-3
CHMP4B,KRTAP10-12
CHMP4B,LINC-PINT
CHMP4B,ERC2-IT1
CHMP4B,KRTAP12-1
CHMP4B,KRTAP5-6
CHMP4B,RUSC1-AS1
CHMP4B,KRTAP12-3
CHMP4B,KRTAP5-2
CHMP4B,KRTAP5-8
CHMP4B,KRTAP4-12
CHMP4B,KRTAP10-10
CHMP4B,NKX6-1
CHMP4B,NKX2-2
CHMP4B,KRTAP19-1
CHMP4B,KRTAP13-4
CHMP4B,HLA-DRB5
CHMP4B,KRTAP1-3
CHMP4B,KRTAP13-1
CHMP4B,HOXB-AS3
CHMP4B,HLA-B
CHMP4B,KRTAP9-4
CHMP4B,KRTAP4-11
CHMP4B,KRTAP8-1
CHMP4B,KRTAP19-8
CHMP4B,HLA-DPB1
CHMP4B,KRTAP10-6
CHMP4B,NKX6-2
CHMP4B,HLA-DMA
CHMP4B,KRTAP5-5
KCNQ1,KCNQ1
KCNQ1,KRTAP22-1
KCNQ1,HLA-F
KCNQ1,KRTAP5-11
KCNQ1,KRTAP5-10
KCNQ1,KRTAP10-5
KCNQ1,NKX2-8
KCNQ1,KRTAP5-7
KCNQ1,KRTAP3-2
KCNQ1,NKX2-5
KCNQ1,HLA-DRA
KCNQ1,HLA-DRB1
KCNQ1,HLA-DQB1
KCNQ1,KRTAP2-1
KCNQ1,KRTAP2-3
KCNQ1,ERVK13-1
KCNQ1,HLA-H
KCNQ1,KRTAP10-2
KCNQ1,HLA-C
KCNQ1,EXOC3-AS1
KCNQ1,HLA-DRB3
KCNQ1,NKX1-2
KCNQ1,HLA-DOB
KCNQ1,KRTAP17-1
KCNQ1,KRTAP10-8
KCNQ1,KRTAP4-1
KCNQ1,HLA-DMB
KCNQ1,LINC00266-1
KCNQ1,KRTAP10-9
KCNQ1,KRTAP6-3
KCNQ1,HLA-DPA1
KCNQ1,KRTAP6-2
KCNQ1,KRTAP5-3
KCNQ1,KRTAP23-1
KCNQ1,KRTAP19-5
KCNQ1,URB1-AS1
KCNQ1,NKX3-1
KCNQ1,HLA-A
KCNQ1,GAS8-AS1
KCNQ1,KRTAP20-2
KCNQ1,HLA-DOA
KCNQ1,KRTAP10-3
KCNQ1,HLA-DQB2
KCNQ1,HLA-DRB4
KCNQ1,KRTAP20-1
KCNQ1,HLA-G
KCNQ1,KRTAP5-9
KCNQ1,KRTAP19-2
KCNQ1,WT1-AS
KCNQ1,KRTAP10-11
KCNQ1,KRTAP21-1
KCNQ1,KRTAP6-1
KCNQ1,KRTAP12-2
KCNQ1,HLA-E
KCNQ1,KRTAP12-4
KCNQ1,NKX2-3
KCNQ1,KRTAP10-1
KCNQ1,NKX6-3
KCNQ1,KRTAP10-12
KCNQ1,LINC-PINT
KCNQ1,ERC2-IT1
KCNQ1,KRTAP12-1
KCNQ1,KRTAP5-6
KCNQ1,RUSC1-AS1
KCNQ1,KRTAP12-3
KCNQ1,KRTAP5-2
KCNQ1,KRTAP5-8
KCNQ1,KRTAP4-12
KCNQ1,KRTAP10-10
KCNQ1,NKX6-1
KCNQ1,NKX2-2
KCNQ1,KRTAP19-1
KCNQ1,KRTAP13-4
KCNQ1,HLA-DRB5
KCNQ1,KRTAP1-3
KCNQ1,KRTAP13-1
KCNQ1,HOXB-AS3
KCNQ1,HLA-B
KCNQ1,KRTAP9-4
KCNQ1,KRTAP4-11
KCNQ1,KRTAP8-1
KCNQ1,KRTAP19-8
KCNQ1,HLA-DPB1
KCNQ1,KRTAP10-6
KCNQ1,NKX6-2
KCNQ1,HLA-DMA
KCNQ1,KRTAP5-5
BBC3,BBC3
BBC3,KRTAP22-1
BBC3,HLA-F
BBC3,KRTAP5-11
BBC3,KRTAP5-10
BBC3,KRTAP10-5
BBC3,NKX2-8
BBC3,KRTAP5-7
BBC3,KRTAP3-2
BBC3,NKX2-5
BBC3,HLA-DRA
BBC3,HLA-DRB1
BBC3,HLA-DQB1
BBC3,KRTAP2-1
BBC3,KRTAP2-3
BBC3,ERVK13-1
BBC3,HLA-H
BBC3,KRTAP10-2
BBC3,HLA-C
BBC3,EXOC3-AS1
BBC3,HLA-DRB3
BBC3,NKX1-2
BBC3,HLA-DOB
BBC3,KRTAP17-1
BBC3,KRTAP10-8
BBC3,KRTAP4-1
BBC3,HLA-DMB
BBC3,LINC00266-1
BBC3,KRTAP10-9
BBC3,KRTAP6-3
BBC3,HLA-DPA1
BBC3,KRTAP6-2
BBC3,KRTAP5-3
BBC3,KRTAP23-1
BBC3,KRTAP19-5
BBC3,URB1-AS1
BBC3,NKX3-1
BBC3,HLA-A
BBC3,GAS8-AS1
BBC3,KRTAP20-2
BBC3,HLA-DOA
BBC3,KRTAP10-3
BBC3,HLA-DQB2
BBC3,HLA-DRB4
BBC3,KRTAP20-1
BBC3,HLA-G
BBC3,KRTAP5-9
BBC3,KRTAP19-2
BBC3,WT1-AS
BBC3,KRTAP10-11
BBC3,KRTAP21-1
BBC3,KRTAP6-1
BBC3,KRTAP12-2
BBC3,HLA-E
BBC3,KRTAP12-4
BBC3,NKX2-3
BBC3,KRTAP10-1
BBC3,NKX6-3
BBC3,KRTAP10-12
BBC3,LINC-PINT
BBC3,ERC2-IT1
BBC3,KRTAP12-1
BBC3,KRTAP5-6
BBC3,RUSC1-AS1
BBC3,KRTAP12-3
BBC3,KRTAP5-2
BBC3,KRTAP5-8
BBC3,KRTAP4-12
BBC3,KRTAP10-10
BBC3,NKX6-1
BBC3,NKX2-2
BBC3,KRTAP19-1
BBC3,KRTAP13-4
BBC3,HLA-DRB5
BBC3,KRTAP1-3
BBC3,KRTAP13-1
BBC3,HOXB-AS3
BBC3,HLA-B
BBC3,KRTAP9-4
BBC3,KRTAP4-11
BBC3,KRTAP8-1
BBC3,KRTAP19-8
BBC3,HLA-DPB1
BBC3,KRTAP10-6
BBC3,NKX6-2
BBC3,HLA-DMA
BBC3,KRTAP5-5
CTSD,CTSD
CTSD,KRTAP22-1
CTSD,HLA-F
CTSD,KRTAP5-11
CTSD,KRTAP5-10
CTSD,KRTAP10-5
CTSD,NKX2-8
CTSD,KRTAP5-7
CTSD,KRTAP3-2
CTSD,NKX2-5
CTSD,HLA-DRA
CTSD,HLA-DRB1
CTSD,HLA-DQB1
CTSD,KRTAP2-1
CTSD,KRTAP2-3
CTSD,ERVK13-1
CTSD,HLA-H
CTSD,KRTAP10-2
CTSD,HLA-C
CTSD,EXOC3-AS1
CTSD,HLA-DRB3
CTSD,NKX1-2
CTSD,HLA-DOB
CTSD,KRTAP17-1
CTSD,KRTAP10-8
CTSD,KRTAP4-1
CTSD,HLA-DMB
CTSD,LINC00266-1
CTSD,KRTAP10-9
CTSD,KRTAP6-3
CTSD,HLA-DPA1
CTSD,KRTAP6-2
CTSD,KRTAP5-3
CTSD,KRTAP23-1
CTSD,KRTAP19-5
CTSD,URB1-AS1
CTSD,NKX3-1
CTSD,HLA-A
CTSD,GAS8-AS1
CTSD,KRTAP20-2
CTSD,HLA-DOA
CTSD,KRTAP10-3
CTSD,HLA-DQB2
CTSD,HLA-DRB4
CTSD,KRTAP20-1
CTSD,HLA-G
CTSD,KRTAP5-9
CTSD,KRTAP19-2
CTSD,WT1-AS
CTSD,KRTAP10-11
CTSD,KRTAP21-1
CTSD,KRTAP6-1
CTSD,KRTAP12-2
CTSD,HLA-E
CTSD,KRTAP12-4
CTSD,NKX2-3
CTSD,KRTAP10-1
CTSD,NKX6-3
CTSD,KRTAP10-12
CTSD,LINC-PINT
CTSD,ERC2-IT1
CTSD,KRTAP12-1
CTSD,KRTAP5-6
CTSD,RUSC1-AS1
CTSD,KRTAP12-3
CTSD,KRTAP5-2
CTSD,KRTAP5-8
CTSD,KRTAP4-12
CTSD,KRTAP10-10
CTSD,NKX6-1
CTSD,NKX2-2
CTSD,KRTAP19-1
CTSD,KRTAP13-4
CTSD,HLA-DRB5
CTSD,KRTAP1-3
CTSD,KRTAP13-1
CTSD,HOXB-AS3
CTSD,HLA-B
CTSD,KRTAP9-4
CTSD,KRTAP4-11
CTSD,KRTAP8-1
CTSD,KRTAP19-8
CTSD,HLA-DPB1
CTSD,KRTAP10-6
CTSD,NKX6-2
CTSD,HLA-DMA
CTSD,KRTAP5-5
WDR45B,WDR45B
WDR45B,KRTAP22-1
WDR45B,HLA-F
WDR45B,KRTAP5-11
WDR45B,KRTAP5-10
WDR45B,KRTAP10-5
WDR45B,NKX2-8
WDR45B,KRTAP5-7
WDR45B,KRTAP3-2
WDR45B,NKX2-5
WDR45B,HLA-DRA
WDR45B,HLA-DRB1
WDR45B,HLA-DQB1
WDR45B,KRTAP2-1
WDR45B,KRTAP2-3
WDR45B,ERVK13-1
WDR45B,HLA-H
WDR45B,KRTAP10-2
WDR45B,HLA-C
WDR45B,EXOC3-AS1
WDR45B,HLA-DRB3
WDR45B,NKX1-2
WDR45B,HLA-DOB
WDR45B,KRTAP17-1
WDR45B,KRTAP10-8
WDR45B,KRTAP4-1
WDR45B,HLA-DMB
WDR45B,LINC00266-1
WDR45B,KRTAP10-9
WDR45B,KRTAP6-3
WDR45B,HLA-DPA1
WDR45B,KRTAP6-2
WDR45B,KRTAP5-3
WDR45B,KRTAP23-1
WDR45B,KRTAP19-5
WDR45B,URB1-AS1
WDR45B,NKX3-1
WDR45B,HLA-A
WDR45B,GAS8-AS1
WDR45B,KRTAP20-2
WDR45B,HLA-DOA
WDR45B,KRTAP10-3
WDR45B,HLA-DQB2
WDR45B,HLA-DRB4
WDR45B,KRTAP20-1
WDR45B,HLA-G
WDR45B,KRTAP5-9
WDR45B,KRTAP19-2
WDR45B,WT1-AS
WDR45B,KRTAP10-11
WDR45B,KRTAP21-1
WDR45B,KRTAP6-1
WDR45B,KRTAP12-2
WDR45B,HLA-E
WDR45B,KRTAP12-4
WDR45B,NKX2-3
WDR45B,KRTAP10-1
WDR45B,NKX6-3
WDR45B,KRTAP10-12
WDR45B,LINC-PINT
WDR45B,ERC2-IT1
WDR45B,KRTAP12-1
WDR45B,KRTAP5-6
WDR45B,RUSC1-AS1
WDR45B,KRTAP12-3
WDR45B,KRTAP5-2
WDR45B,KRTAP5-8
WDR45B,KRTAP4-12
WDR45B,KRTAP10-10
WDR45B,NKX6-1
WDR45B,NKX2-2
WDR45B,KRTAP19-1
WDR45B,KRTAP13-4
WDR45B,HLA-DRB5
WDR45B,KRTAP1-3
WDR45B,KRTAP13-1
WDR45B,HOXB-AS3
WDR45B,HLA-B
WDR45B,KRTAP9-4
WDR45B,KRTAP4-11
WDR45B,KRTAP8-1
WDR45B,KRTAP19-8
WDR45B,HLA-DPB1
WDR45B,KRTAP10-6
WDR45B,NKX6-2
WDR45B,HLA-DMA
WDR45B,KRTAP5-5
TMEM192,TMEM192
TMEM192,KRTAP22-1
TMEM192,HLA-F
TMEM192,KRTAP5-11
TMEM192,KRTAP5-10
TMEM192,KRTAP10-5
TMEM192,NKX2-8
TMEM192,KRTAP5-7
TMEM192,KRTAP3-2
TMEM192,NKX2-5
TMEM192,HLA-DRA
TMEM192,HLA-DRB1
TMEM192,HLA-DQB1
TMEM192,KRTAP2-1
TMEM192,KRTAP2-3
TMEM192,ERVK13-1
TMEM192,HLA-H
TMEM192,KRTAP10-2
TMEM192,HLA-C
TMEM192,EXOC3-AS1
TMEM192,HLA-DRB3
TMEM192,NKX1-2
TMEM192,HLA-DOB
TMEM192,KRTAP17-1
TMEM192,KRTAP10-8
TMEM192,KRTAP4-1
TMEM192,HLA-DMB
TMEM192,LINC00266-1
TMEM192,KRTAP10-9
TMEM192,KRTAP6-3
TMEM192,HLA-DPA1
TMEM192,KRTAP6-2
TMEM192,KRTAP5-3
TMEM192,KRTAP23-1
TMEM192,KRTAP19-5
TMEM192,URB1-AS1
TMEM192,NKX3-1
TMEM192,HLA-A
TMEM192,GAS8-AS1
TMEM192,KRTAP20-2
TMEM192,HLA-DOA
TMEM192,KRTAP10-3
TMEM192,HLA-DQB2
TMEM192,HLA-DRB4
TMEM192,KRTAP20-1
TMEM192,HLA-G
TMEM192,KRTAP5-9
TMEM192,KRTAP19-2
TMEM192,WT1-AS
TMEM192,KRTAP10-11
TMEM192,KRTAP21-1
TMEM192,KRTAP6-1
TMEM192,KRTAP12-2
TMEM192,HLA-E
TMEM192,KRTAP12-4
TMEM192,NKX2-3
TMEM192,KRTAP10-1
TMEM192,NKX6-3
TMEM192,KRTAP10-12
TMEM192,LINC-PINT
TMEM192,ERC2-IT1
TMEM192,KRTAP12-1
TMEM192,KRTAP5-6
TMEM192,RUSC1-AS1
TMEM192,KRTAP12-3
TMEM192,KRTAP5-2
TMEM192,KRTAP5-8
TMEM192,KRTAP4-12
TMEM192,KRTAP10-10
TMEM192,NKX6-1
TMEM192,NKX2-2
TMEM192,KRTAP19-1
TMEM192,KRTAP13-4
TMEM192,HLA-DRB5
TMEM192,KRTAP1-3
TMEM192,KRTAP13-1
TMEM192,HOXB-AS3
TMEM192,HLA-B
TMEM192,KRTAP9-4
TMEM192,KRTAP4-11
TMEM192,KRTAP8-1
TMEM192,KRTAP19-8
TMEM192,HLA-DPB1
TMEM192,KRTAP10-6
TMEM192,NKX6-2
TMEM192,HLA-DMA
TMEM192,KRTAP5-5
PCYOX1,PCYOX1
PCYOX1,KRTAP22-1
PCYOX1,HLA-F
PCYOX1,KRTAP5-11
PCYOX1,KRTAP5-10
PCYOX1,KRTAP10-5
PCYOX1,NKX2-8
PCYOX1,KRTAP5-7
PCYOX1,KRTAP3-2
PCYOX1,NKX2-5
PCYOX1,HLA-DRA
PCYOX1,HLA-DRB1
PCYOX1,HLA-DQB1
PCYOX1,KRTAP2-1
PCYOX1,KRTAP2-3
PCYOX1,ERVK13-1
PCYOX1,HLA-H
PCYOX1,KRTAP10-2
PCYOX1,HLA-C
PCYOX1,EXOC3-AS1
PCYOX1,HLA-DRB3
PCYOX1,NKX1-2
PCYOX1,HLA-DOB
PCYOX1,KRTAP17-1
PCYOX1,KRTAP10-8
PCYOX1,KRTAP4-1
PCYOX1,HLA-DMB
PCYOX1,LINC00266-1
PCYOX1,KRTAP10-9
PCYOX1,KRTAP6-3
PCYOX1,HLA-DPA1
PCYOX1,KRTAP6-2
PCYOX1,KRTAP5-3
PCYOX1,KRTAP23-1
PCYOX1,KRTAP19-5
PCYOX1,URB1-AS1
PCYOX1,NKX3-1
PCYOX1,HLA-A
PCYOX1,GAS8-AS1
PCYOX1,KRTAP20-2
PCYOX1,HLA-DOA
PCYOX1,KRTAP10-3
PCYOX1,HLA-DQB2
PCYOX1,HLA-DRB4
PCYOX1,KRTAP20-1
PCYOX1,HLA-G
PCYOX1,KRTAP5-9
PCYOX1,KRTAP19-2
PCYOX1,WT1-AS
PCYOX1,KRTAP10-11
PCYOX1,KRTAP21-1
PCYOX1,KRTAP6-1
PCYOX1,KRTAP12-2
PCYOX1,HLA-E
PCYOX1,KRTAP12-4
PCYOX1,NKX2-3
PCYOX1,KRTAP10-1
PCYOX1,NKX6-3
PCYOX1,KRTAP10-12
PCYOX1,LINC-PINT
PCYOX1,ERC2-IT1
PCYOX1,KRTAP12-1
PCYOX1,KRTAP5-6
PCYOX1,RUSC1-AS1
PCYOX1,KRTAP12-3
PCYOX1,KRTAP5-2
PCYOX1,KRTAP5-8
PCYOX1,KRTAP4-12
PCYOX1,KRTAP10-10
PCYOX1,NKX6-1
PCYOX1,NKX2-2
PCYOX1,KRTAP19-1
PCYOX1,KRTAP13-4
PCYOX1,HLA-DRB5
PCYOX1,KRTAP1-3
PCYOX1,KRTAP13-1
PCYOX1,HOXB-AS3
PCYOX1,HLA-B
PCYOX1,KRTAP9-4
PCYOX1,KRTAP4-11
PCYOX1,KRTAP8-1
PCYOX1,KRTAP19-8
PCYOX1,HLA-DPB1
PCYOX1,KRTAP10-6
PCYOX1,NKX6-2
PCYOX1,HLA-DMA
PCYOX1,KRTAP5-5
LAPTM5,LAPTM5
LAPTM5,KRTAP22-1
LAPTM5,HLA-F
LAPTM5,KRTAP5-11
LAPTM5,KRTAP5-10
LAPTM5,KRTAP10-5
LAPTM5,NKX2-8
LAPTM5,KRTAP5-7
LAPTM5,KRTAP3-2
LAPTM5,NKX2-5
LAPTM5,HLA-DRA
LAPTM5,HLA-DRB1
LAPTM5,HLA-DQB1
LAPTM5,KRTAP2-1
LAPTM5,KRTAP2-3
LAPTM5,ERVK13-1
LAPTM5,HLA-H
LAPTM5,KRTAP10-2
LAPTM5,HLA-C
LAPTM5,EXOC3-AS1
LAPTM5,HLA-DRB3
LAPTM5,NKX1-2
LAPTM5,HLA-DOB
LAPTM5,KRTAP17-1
LAPTM5,KRTAP10-8
LAPTM5,KRTAP4-1
LAPTM5,HLA-DMB
LAPTM5,LINC00266-1
LAPTM5,KRTAP10-9
LAPTM5,KRTAP6-3
LAPTM5,HLA-DPA1
LAPTM5,KRTAP6-2
LAPTM5,KRTAP5-3
LAPTM5,KRTAP23-1
LAPTM5,KRTAP19-5
LAPTM5,URB1-AS1
LAPTM5,NKX3-1
LAPTM5,HLA-A
LAPTM5,GAS8-AS1
LAPTM5,KRTAP20-2
LAPTM5,HLA-DOA
LAPTM5,KRTAP10-3
LAPTM5,HLA-DQB2
LAPTM5,HLA-DRB4
LAPTM5,KRTAP20-1
LAPTM5,HLA-G
LAPTM5,KRTAP5-9
LAPTM5,KRTAP19-2
LAPTM5,WT1-AS
LAPTM5,KRTAP10-11
LAPTM5,KRTAP21-1
LAPTM5,KRTAP6-1
LAPTM5,KRTAP12-2
LAPTM5,HLA-E
LAPTM5,KRTAP12-4
LAPTM5,NKX2-3
LAPTM5,KRTAP10-1
LAPTM5,NKX6-3
LAPTM5,KRTAP10-12
LAPTM5,LINC-PINT
LAPTM5,ERC2-IT1
LAPTM5,KRTAP12-1
LAPTM5,KRTAP5-6
LAPTM5,RUSC1-AS1
LAPTM5,KRTAP12-3
LAPTM5,KRTAP5-2
LAPTM5,KRTAP5-8
LAPTM5,KRTAP4-12
LAPTM5,KRTAP10-10
LAPTM5,NKX6-1
LAPTM5,NKX2-2
LAPTM5,KRTAP19-1
LAPTM5,KRTAP13-4
LAPTM5,HLA-DRB5
LAPTM5,KRTAP1-3
LAPTM5,KRTAP13-1
LAPTM5,HOXB-AS3
LAPTM5,HLA-B
LAPTM5,KRTAP9-4
LAPTM5,KRTAP4-11
LAPTM5,KRTAP8-1
LAPTM5,KRTAP19-8
LAPTM5,HLA-DPB1
LAPTM5,KRTAP10-6
LAPTM5,NKX6-2
LAPTM5,HLA-DMA
LAPTM5,KRTAP5-5
ALS2,ALS2
ALS2,KRTAP22-1
ALS2,HLA-F
ALS2,KRTAP5-11
ALS2,KRTAP5-10
ALS2,KRTAP10-5
ALS2,NKX2-8
ALS2,KRTAP5-7
ALS2,KRTAP3-2
ALS2,NKX2-5
ALS2,HLA-DRA
ALS2,HLA-DRB1
ALS2,HLA-DQB1
ALS2,KRTAP2-1
ALS2,KRTAP2-3
ALS2,ERVK13-1
ALS2,HLA-H
ALS2,KRTAP10-2
ALS2,HLA-C
ALS2,EXOC3-AS1
ALS2,HLA-DRB3
ALS2,NKX1-2
ALS2,HLA-DOB
ALS2,KRTAP17-1
ALS2,KRTAP10-8
ALS2,KRTAP4-1
ALS2,HLA-DMB
ALS2,LINC00266-1
ALS2,KRTAP10-9
ALS2,KRTAP6-3
ALS2,HLA-DPA1
ALS2,KRTAP6-2
ALS2,KRTAP5-3
ALS2,KRTAP23-1
ALS2,KRTAP19-5
ALS2,URB1-AS1
ALS2,NKX3-1
ALS2,HLA-A
ALS2,GAS8-AS1
ALS2,KRTAP20-2
ALS2,HLA-DOA
ALS2,KRTAP10-3
ALS2,HLA-DQB2
ALS2,HLA-DRB4
ALS2,KRTAP20-1
ALS2,HLA-G
ALS2,KRTAP5-9
ALS2,KRTAP19-2
ALS2,WT1-AS
ALS2,KRTAP10-11
ALS2,KRTAP21-1
ALS2,KRTAP6-1
ALS2,KRTAP12-2
ALS2,HLA-E
ALS2,KRTAP12-4
ALS2,NKX2-3
ALS2,KRTAP10-1
ALS2,NKX6-3
ALS2,KRTAP10-12
ALS2,LINC-PINT
ALS2,ERC2-IT1
ALS2,KRTAP12-1
ALS2,KRTAP5-6
ALS2,RUSC1-AS1
ALS2,KRTAP12-3
ALS2,KRTAP5-2
ALS2,KRTAP5-8
ALS2,KRTAP4-12
ALS2,KRTAP10-10
ALS2,NKX6-1
ALS2,NKX2-2
ALS2,KRTAP19-1
ALS2,KRTAP13-4
ALS2,HLA-DRB5
ALS2,KRTAP1-3
ALS2,KRTAP13-1
ALS2,HOXB-AS3
ALS2,HLA-B
ALS2,KRTAP9-4
ALS2,KRTAP4-11
ALS2,KRTAP8-1
ALS2,KRTAP19-8
ALS2,HLA-DPB1
ALS2,KRTAP10-6
ALS2,NKX6-2
ALS2,HLA-DMA
ALS2,KRTAP5-5
LAMP2,LAMP2
LAMP2,KRTAP22-1
LAMP2,HLA-F
LAMP2,KRTAP5-11
LAMP2,KRTAP5-10
LAMP2,KRTAP10-5
LAMP2,NKX2-8
LAMP2,KRTAP5-7
LAMP2,KRTAP3-2
LAMP2,NKX2-5
LAMP2,HLA-DRA
LAMP2,HLA-DRB1
LAMP2,HLA-DQB1
LAMP2,KRTAP2-1
LAMP2,KRTAP2-3
LAMP2,ERVK13-1
LAMP2,HLA-H
LAMP2,KRTAP10-2
LAMP2,HLA-C
